name,111K,231K,296K
21260N2_one_1.0,3.051649959,1.699683436,1.382700394
21260N2_two_0.5,2.45290585,3.493775454,3.047004687
21260N2_two_1.0,0.921639585,2.449460713,2.599400243
21270N3,0.62367763,0.510102035,0.366041476
21270N3_one_0.5,0.26416991,0.497734404,0.3633335
21270N3_one_1.0,0.203123373,0.299450619,0.305475124
21271N3,2.433524382,1.019774733,0.727415547
21271N3_one_0.5,1.42457322,1.119138439,0.770928038
21271N3_one_1.0,0.8596374,0.922350282,0.742412451
21280N3,7.070570022,2.812359303,2.175511547
21280N3_one_0.5,7.230825788,2.910754445,2.144601289
21280N3_one_1.0,6.285887279,2.792900482,2.109614984
21280N3_two_0.5,8.810521685,4.956160138,3.648661294
21280N3_two_1.0,6.562192052,5.563790265,4.379201701
21290N2,4.432395619,1.658206523,1.262255303
21290N2_one_0.5,3.360295062,1.900558655,1.426531578
21290N2_two_0.5,1.765313215,3.412630531,3.326743138
21290N2_two_1.0,0.447530999,1.76893448,2.160066957
21291N3,6.18565993,2.641402443,1.993263332
21291N3_one_0.5,5.410030133,2.74754498,1.896512921
21291N3_one_1.0,4.188562566,2.597816583,1.868214727
21291N3_two_0.5,3.291873006,5.130839635,4.368398625
21291N3_two_1.0,1.234436215,3.515362388,3.847889249
21300C3,5.006185382,1.97118867,1.448342001
21300C3_one_0.5,4.902106363,2.135793049,1.388744076
21300C3_one_1.0,4.099863641,2.066463091,1.35751769
21300C3_two_0.5,2.485352287,4.049355253,3.055745415
21300C3_two_1.0,1.174626042,3.158379906,3.337165318
21310N2,4.876830287,1.85283333,1.417370508
21310N2_one_0.5,4.468640938,2.011654334,1.390122595
21310N2_one_1.0,3.507235629,2.038363345,1.484798409
21310N2_two_0.5,2.541512253,4.170737939,3.636445759
21310N2_two_1.0,0.885041527,2.626002287,2.982757393
21311N3,3.961348404,1.67067855,1.246109726
21311N3_one_0.5,2.514805599,1.717471162,1.342254714
21311N3_two_0.5,1.264017967,2.971507062,2.929346873
21312N2,7.545814978,3.071976395,2.400858943
21312N2_one_0.5,6.761374037,3.150030814,2.31039619
21312N2_one_1.0,5.446980339,2.901400295,2.201731641
21312N2_two_0.5,7.297303514,5.988760253,4.880543807
21312N2_two_1.0,3.421184523,4.969984314,4.561304013
21313N3,6.573712376,2.703220015,2.058810117
21313N3_one_0.5,5.614044541,2.837351423,2.037553044
21313N3_one_1.0,4.474363969,2.408603432,1.92400875
21313N3_two_0.5,5.488004528,5.065169839,4.269380833
21313N3_two_1.0,2.126413552,3.975936507,3.816367837
21314N2,6.225020405,2.411796472,1.847545568
21314N2_one_0.5,5.990283045,2.554669226,1.875108378
21314N2_one_1.0,4.757722504,2.565716794,1.901462532
21314N2_two_0.5,5.60672074,5.453289607,4.32104976
21314N2_two_1.0,2.504091007,4.394481387,4.213358311
21315N3,5.279352161,2.031668329,1.559497226
21315N3_one_0.5,4.884014379,2.273836112,1.651866343
21315N3_one_1.0,3.875212679,2.193794382,1.594145337
21315N3_two_0.5,4.046263315,4.499299174,3.728390041
21315N3_two_1.0,1.447887951,3.384129354,3.434615156
21320N2,3.269397289,1.274417793,0.950901866
21320N2_one_0.5,3.36559673,1.375794106,1.011954919
21320N2_one_1.0,2.929149305,1.269748607,1.001016289
21320N2_two_0.5,2.586417122,2.756048088,2.114942519
21320N2_two_1.0,1.129466815,2.67143514,2.48813069
21330N2,5.532466793,1.830453162,1.32651846
21330N2_one_0.5,4.407806307,2.03348285,1.451423836
21330N2_one_1.0,3.689494718,1.919494771,1.537554271
21331N2,5.194941427,1.747932854,1.245797081
21331N2_one_0.5,4.155346412,1.917717792,1.374905623
21331N2_one_1.0,3.676190801,1.692170376,1.382699551
21340N2,7.209114931,2.518602468,1.832032432
21340N2_one_0.5,5.2689654,2.596535543,1.925927096
21340N2_one_1.0,4.02357103,2.393112759,1.915058939
21350N2,8.953199575,3.570232909,2.532125846
21351N2,11.33526832,4.355726595,3.144333092
21352N2,10.28733168,4.090753915,2.914904944
21353N2,10.05767517,3.898128783,2.791053338
21354N2,8.662160154,3.361768988,2.395340521
21360N2,2.212134673,0.930825661,0.567336814
21360N2_one_0.5,1.866218321,0.94205015,0.598572191
21360N2_one_1.0,1.505494167,0.907868211,0.608066789
21370N2,1.845267478,0.804346746,0.497650577
21371N2,2.620027502,0.891082379,0.563775425
21380N2,3.488890948,1.276990201,0.845816759
21380N2_one_0.5,2.7195402,1.273627512,1.005568039
21380N2_one_1.0,2.104392319,1.334743605,1.056786188
21381N2,3.311718203,1.158116779,0.774914765
21381N2_one_0.5,2.587654197,1.393991017,0.943872343
21381N2_one_1.0,2.192269646,1.072172767,0.824625375
21382N2,2.83795757,1.168823899,0.751922471
21382N2_one_0.5,1.916906589,1.032733899,0.739185471
21382N2_one_1.0,1.440633232,0.93889369,0.743309482
21390N2,4.75836427,1.558192269,1.086632877
21390N2_one_0.5,4.175265594,1.633131458,1.161503556
21390N2_one_1.0,3.625708239,1.651212583,1.209790729
21391N2,6.302794747,2.192435933,1.600747554
21391N2_one_0.5,6.063896111,2.299746004,1.647947969
21391N2_one_1.0,5.695332273,2.357149891,1.658815748
21392N2,5.606579845,1.95461678,1.421908075
21393N2,6.828113723,2.39020855,1.764809584
21394N2,6.60193151,2.309059141,1.710419666
21395N2,6.613142557,2.316958391,1.721928113
21400N2,5.649421671,1.954341597,1.387084473
21400N2_one_0.5,4.589320341,2.004374089,1.44832639
21400N2_one_1.0,3.888016237,1.905280713,1.435932766
21410N2,5.437111247,1.863520846,1.292746891
21410N2_one_0.5,4.472800389,1.918317085,1.354569712
21410N2_one_1.0,3.845310099,1.790271047,1.344410993
21411N2,6.268541764,2.202506571,1.556002488
21411N2_one_0.5,5.305782699,2.230297001,1.572436021
21411N2_one_1.0,4.635132417,2.158555717,1.594520434
21420N2,2.484592798,0.919142685,0.587713813
21420N2_one_0.5,1.931339062,0.978032653,0.646630731
21420N2_one_1.0,1.415931329,1.013927931,0.71593934
21421N2,3.47619576,1.244040862,0.795066936
21421N2_one_0.5,2.553160253,1.436195395,0.952673672
21421N2_one_1.0,1.871876103,1.500106611,1.053533003
21422N2,3.000939623,1.064483208,0.68757286
21423N2,2.505108638,0.918029084,0.587538071
21424N2,4.453124096,1.475866257,0.982743535
21424N2_one_0.5,3.227786845,1.680034313,1.115174777
21424N2_one_1.0,2.370744631,1.716647051,1.197818558
21425N2,4.293435141,1.35223534,0.904987033
21425N2_one_0.5,3.320463428,1.485547459,0.990740255
21425N2_one_1.0,2.532377607,1.553076756,1.050039142
21426N3,13.83373329,4.670487234,3.371237375
21426N3_one_0.5,12.44169171,4.580196747,3.260202593
21426N3_one_1.0,11.1469723,4.561159893,3.177821408
21430N2,0.72754778,0.471735397,0.264165826
21430N2_one_0.5,0.509980128,0.506839113,0.329269678
21430N2_one_1.0,0.482638565,0.472957916,0.3128805
21440N2,4.523628893,1.596106946,1.062268475
21440N2_one_0.5,3.793628955,1.653205013,1.116671875
21440N2_one_1.0,3.372344173,1.588047712,1.124840018
21450N2,7.070787666,2.387001089,1.722849453
21451N2,7.599521067,2.583086811,1.874336335
21451N2_one_0.5,6.312054977,2.64840658,1.89237363
21451N2_one_1.0,5.426148545,2.589039795,1.907401311
21460N2,3.656364914,1.249269064,0.831038667
21460N2_one_0.5,2.976844356,1.275221255,0.863789172
21460N2_one_1.0,2.508722,1.251916058,0.932207041
21470N2,3.484212644,1.225564627,0.784807146
21470N2_one_0.5,1.801000903,1.325637294,0.876370643
21470N2_one_1.0,1.025991993,1.016041357,0.79996529
21480N2,2.246572145,0.767673325,0.498200841
21481N2,1.498869507,0.544177503,0.334503708
21490N2,0.897872715,0.378924952,0.228956925
21490N2_one_0.5,0.79382238,0.407470612,0.249309961
21490N2_one_1.0,0.721662863,0.405650422,0.254267314
21510N3,2.678316306,1.06232335,0.643538156
21510N3_one_0.5,1.915792266,1.063662921,0.674187328
21510N3_one_1.0,1.102117929,1.096422672,0.774167315
21511N3,3.679644945,1.483243619,0.930910947
21511N3_one_0.5,2.752216414,1.529275821,0.991040108
21511N3_one_1.0,2.094964002,1.474088079,1.019621946
21520N3,8.854460783,2.909877799,1.920890438
21530N2,2.294108525,1.201246733,0.75725801
21531N2,2.11074832,1.121700359,0.708507288
21540N3,32.03321812,15.13671868,12.0053785
21540N3_one_0.5,27.79627888,13.08888736,10.19053876
21540N3_one_1.0,24.55981808,11.71063383,8.937197327
21550N3,2.392941361,1.270155011,0.802117295
21551N3,2.354734059,0.953389551,0.608367138
21551N3_one_0.5,1.396777375,0.922584015,0.690850145
21551N3_one_1.0,0.487042265,0.804467528,0.763680531
21560N3,2.56865797,0.981530426,0.644517019
21560N3_one_0.5,1.519954221,1.089322136,0.766451655
21560N3_one_1.0,0.93627528,1.066052476,0.891929814
21570N3,3.280592826,1.11043776,0.743265669
21570N3_one_0.5,2.683055864,1.173761595,0.868103182
21570N3_one_1.0,2.201716054,1.144867694,0.900979846
21571N3,3.879692643,1.282427585,0.884106112
21571N3_one_0.5,3.322761272,1.330913096,0.953350641
21571N3_one_1.0,2.898733719,1.30272813,0.968914
21572N3,16.14998813,5.895749772,4.321038878
21572N3_one_0.5,14.53108725,5.611700236,4.028831538
21572N3_one_1.0,13.22427167,5.357827619,3.765324566
21600N2,6.395439423,2.234526803,1.60792777
21600N2_one_0.5,5.505673935,2.11072826,1.610126733
21600N2_one_1.0,4.703119345,2.090013517,1.627181685
21601N2,7.096924683,2.497028725,1.804798286
21601N2_one_0.5,6.094357869,2.549705807,1.862261779
21601N2_one_1.0,5.402937071,2.246187238,1.738890745
21620N2,4.578949251,1.517684068,1.039482606
21630N2,4.27412276,1.449850474,1.011300993
21630N2_one_0.5,3.119215124,1.669780628,1.21361892
21630N2_one_1.0,2.258221044,1.810338911,1.390173032
21631N2,4.896486227,1.673447721,1.154807172
21631N2_one_0.5,3.580882718,1.862517735,1.302583425
21631N2_one_1.0,2.704492613,1.850924189,1.391795075
21632N2,4.03797401,1.41857287,0.970730369
21633N2,2.370250331,0.89708834,0.577929828
21633N2_one_0.5,1.238297238,1.236959745,0.867582086
21633N2_one_1.0,0.735791311,1.077596838,0.924710888
21640N3,3.936643871,1.278172337,0.862566095
21640N3_one_0.5,3.480650235,1.319490927,0.915328444
21640N3_one_1.0,3.110561857,1.281600056,0.940462916
21650N2,1.012691122,0.429591001,0.265785953
21651N2,0.650567079,0.618338747,0.382901551
21660N2,1.752078675,0.791948862,0.497217014
21661N2,3.086053158,1.108141456,0.730635438
21661N2_one_0.5,2.353140986,1.221208691,0.838913484
21661N2_one_1.0,1.824134958,1.089407858,0.799399629
21670N2,3.95855754,1.353251982,0.807812299
21680N2,2.464490756,0.941906588,0.602626101
21680N2_one_0.5,1.239546624,1.101018809,0.817785992
21680N2_one_1.0,0.733837485,0.888962159,0.824993018
21690N2,5.075122834,1.734873004,1.23788125
21690N2_one_0.5,4.130116646,1.818160686,1.347029078
21690N2_one_1.0,3.478625472,1.691597522,1.336715857
21691N2,3.197903184,1.135183578,0.776842941
21691N2_one_0.5,2.644501032,1.178618926,0.852956612
21691N2_one_1.0,2.300486293,1.092532463,0.858102867
21700N2,12.3462978,4.297639429,3.088390139
21700N2_one_0.5,11.34373347,4.234140062,3.00584475
21700N2_one_1.0,10.48179814,4.208793899,2.930642201
21710N2,1.331536727,0.433764635,0.273291556
21710N2_one_0.5,0.175040241,0.335438668,0.191812787
21711N2,1.097687395,0.479230184,0.300672676
21712N2,2.619817238,0.695702129,0.467590648
21720N2,3.215069453,1.083962807,0.73669002
21730N3,3.28141359,1.352091408,0.878521977
22000N2,4.516463632,1.584451286,1.113529549
22001N2,2.139080912,0.846399413,0.534069502
22002N2,2.356001555,0.962522848,0.606694702
22010N2,2.364084068,0.846367666,0.539103523
22020N2,5.140145959,1.935986339,1.238351569
22021N2,4.58355202,1.735996949,1.105117451
22030N2,1.001089552,0.418133551,0.258679775
22031N2,0.958833859,0.398352155,0.248025399
22040N2,5.528159023,2.074885845,1.344687044
22040N2_one_0.5,4.27269325,2.022812483,1.328206053
22040N2_one_1.0,3.287127438,1.994927132,1.345787106
22041N2,2.002300985,0.645855271,0.420417106
22041N2_one_0.5,1.566894106,0.816612236,0.554476007
22041N2_one_1.0,1.394368036,0.740149668,0.522335057
