,name,out1,pre1,out2,pre2,out3,pre3
853,['11020N2_two_0.5'],1.1369377,1.9754725,2.9813204,2.6402721,2.6690826,2.328586
854,['16160N2_one_1.0'],2.363983,1.991816,1.3996183,1.3940644,1.1024957,1.1453122
855,['19251N3_one_0.5'],2.0071173,1.9970803,1.1190641,1.1861453,0.71642625,0.83054185
856,['19002N3_one_0.5'],14.552527,14.003537,5.935906,5.807,4.316074,4.090753
857,['18083N2_two_1.0'],1.2243247,1.9306958,3.1241596,3.15115,2.92218,2.791245
858,['14073N2_one_0.5'],7.750789,7.368392,3.247923,2.9487667,2.257891,2.0117066
859,['21020N2_two_0.5'],0.9485599,1.2845808,2.7302308,3.2145338,2.9172504,2.861344
860,['21033N2'],1.9734569,1.4742893,1.2396713,1.0211667,0.77770066,0.5730493
861,['19080N2'],3.6631145,3.962466,1.2560886,1.3284854,0.85046434,0.8282989
862,['20160N2'],4.110838,3.5533216,1.4299884,1.2611952,1.00682,0.8191166
863,['19363N2'],6.1520786,6.270161,2.2368233,2.0487213,1.5838093,1.3805693
864,['13141N2'],3.03542,3.516263,0.9548016,1.1931065,0.63454497,0.66727924
865,['18120N3'],5.1073775,5.1774797,1.860304,1.7641101,1.1757728,1.1544884
866,['19283N2_one_1.0'],2.722897,2.010068,1.570257,1.2250966,1.2039137,0.93068564
867,['13123N2_one_0.5'],3.1990614,3.1804383,1.5836458,1.3390648,1.1520796,0.9420332
868,['17155N2_one_1.0'],2.4422188,2.4269702,1.1494601,1.317583,0.8337864,0.9823996
869,['19542N2'],3.411411,4.6652436,1.363369,1.1335778,0.91512275,0.633827
870,['14091N2_one_1.0'],2.4562585,2.594057,1.7728112,1.5630034,1.3154988,1.1856058
871,['13130N2_one_1.0'],5.05252,4.888479,2.338669,2.1750116,1.7429874,1.5580848
872,['07011N3_one_1.0'],4.43627,6.629362,3.124363,3.739321,2.1717243,2.7898698
873,['13170N2_one_1.0'],7.294402,8.095526,3.3255463,3.4710479,2.2736804,2.3587484
874,['18110N2'],3.5611646,2.780422,1.2557052,1.1707904,0.8385927,0.7952374
875,['21052N2_two_1.0'],2.6598847,2.7257543,4.835268,4.251719,4.081296,3.5690289
876,['16410C2'],1.960683,1.8009119,0.68226486,0.4419253,0.4302096,0.22305512
877,['21110N3_one_1.0'],9.033636,9.467772,4.125677,4.424797,2.8792853,3.1273508
878,['21250N2'],3.7100837,4.3141904,1.0522857,1.4668264,0.7046565,0.9873823
879,['19500N2_two_1.0'],3.9546206,3.9999194,4.167782,3.3652992,3.3268518,2.8144388
880,['15091N2_two_1.0'],2.9400964,3.1126058,5.324984,5.266691,4.131667,4.2951813
881,['21310N2_one_0.5'],4.468641,4.467543,2.0116544,1.9978778,1.3901227,1.4561374
882,['18001C3'],1.7060363,1.6979827,1.1177406,0.85367036,0.6646626,0.65800405
883,['21290N2'],5.2782655,5.659232,1.7860329,1.8585128,1.2622553,1.3127141
884,['19090N2_one_1.0'],3.5966895,3.3756773,1.7349881,1.655313,1.394972,1.2505254
885,['16390N2'],7.1667776,6.9248104,3.0425828,2.8360085,2.0153527,1.9411768
886,['13191N2_one_0.5'],2.8046172,2.9572418,1.3497863,1.2325206,0.9398055,0.816141
887,['15251N2_two_1.0'],0.35941893,0.45954895,1.5962286,1.577647,2.0577528,2.0569801
888,['21670N2'],3.9585576,3.517485,1.3532519,0.6820297,0.8078123,0.18898153
889,['18161N2'],3.4372764,2.74212,1.1786466,0.9709331,0.7821356,0.6832962
890,['21241C2'],3.3057876,3.1966548,1.129391,1.1223274,0.7621794,0.71742487
891,['21314N2'],7.3289227,7.241651,2.5742369,2.60785,1.8475456,1.762655
892,['19290N2'],3.8590102,2.3382783,1.5879798,1.0051668,1.0263526,0.6662209
893,['20100C3_one_0.5'],5.940923,6.382104,2.642723,2.6992915,1.9202867,1.9502487
894,['14070N2_two_0.5'],4.130057,3.1036158,3.5810566,2.9764879,2.6566455,2.469253
895,['18134N3_one_0.5'],3.423047,3.3653073,1.7231995,1.6749629,1.1240996,1.2058624
896,['20164N2_one_0.5'],4.0842056,3.9952397,1.7416925,1.7985662,1.2494853,1.3115349
897,['16272N2_one_1.0'],3.3950462,3.072602,2.202703,1.9917138,1.6362096,1.498632
898,['20430N3_two_0.5'],21.328342,20.097141,10.502585,11.423684,7.4222083,8.369099
899,['17130N2_one_1.0'],3.3141012,3.1634598,1.636036,1.6481838,1.2308654,1.2330726
900,['18030N2'],2.5845277,2.3759086,1.3282673,0.8820019,0.821497,0.517148
901,['20164N2_two_0.5'],4.297884,3.4476166,3.3883052,3.0971386,2.573738,2.5198045
902,['20403N2'],5.4881067,6.3025885,2.3535304,2.30659,1.5312443,1.5680503
903,['09010N2'],2.4581046,2.9824986,0.79140407,1.0565219,0.49758825,0.69294024
904,['18070N2'],2.3275843,2.847079,0.85240114,0.78580976,0.5618415,0.4552343
905,['15183N2_two_1.0'],2.569403,2.9084206,3.3477054,3.4058027,2.941047,2.8650005
906,['14030N2_two_1.0'],5.59405,4.5799823,4.4003406,4.232411,3.5014122,3.3665595
907,['15250N2_one_0.5'],4.151447,3.6445086,1.8523133,1.7891374,1.3892741,1.3086141
908,['19421N3_one_0.5'],13.861682,13.933104,5.6438723,5.607626,4.1017275,3.953364
909,['21034N2_one_0.5'],1.3484317,1.4374219,1.3421806,1.3564482,0.92635936,1.0794679
910,['18082N2_one_0.5'],4.0922446,3.6636024,1.7084736,1.7580152,1.1646839,1.2548621
911,['21031N2_one_1.0'],0.82750046,1.2474638,0.9863962,1.1206979,0.7761802,0.9279654
912,['16173N2_two_1.0'],1.9100038,1.8361509,3.6737587,3.5563552,3.5168035,3.5138958
913,['18090N2_one_0.5'],4.6961,4.8309007,1.9374876,2.0027971,1.3759822,1.3998306
914,['20672N2_one_0.5'],2.8331544,2.988915,1.3713675,1.5576135,1.0060958,1.147423
915,['21425N2'],4.293435,3.5073452,1.3522353,1.223415,0.90498704,0.82109976
916,['10020N2_one_1.0'],1.2865015,1.6687324,0.86353135,1.3070478,0.97864026,1.0610753
917,['21200N2_one_0.5'],3.9475636,3.6509764,1.8579453,1.6182328,1.2995934,1.1506039
918,['17230N2_one_0.5'],1.5114172,1.8602408,0.83554596,1.1480285,0.55154115,0.8529768
919,['20430N3_one_1.0'],15.422256,16.018856,6.8825865,6.9149084,5.0620117,4.890219
920,['20564N3_two_1.0'],0.32347077,0.5878334,1.2222334,0.8401085,1.6399553,1.6102554
921,['16070N2'],3.067785,3.2267396,1.2299386,1.1377622,0.8088608,0.7604312
922,['20510N2_two_1.0'],2.0959682,1.0609528,3.7476678,2.1202354,3.4833512,2.2457247
923,['21381N2_one_0.5'],2.587654,2.0587294,1.393991,1.2073046,0.94387233,0.8501079
924,['16242C2'],0.4310093,0.20220637,0.06873056,0.08675003,0.033906356,-0.066692114
925,['21001N2_two_1.0'],1.9054334,2.0997488,3.245547,3.6214309,2.9591947,3.4281454
926,['21102N2'],6.235828,6.0987215,2.1520784,1.9378791,1.5231385,1.3001571
927,['15140N2_two_0.5'],3.6741931,3.694276,4.5021486,4.2527113,3.8834612,3.5247107
928,['20151N2'],4.009796,3.9245234,1.3700888,1.2681898,0.94570357,0.7873508
929,['19213C2'],5.6060796,5.3859596,1.9188756,2.0260832,1.3646916,1.3712175
930,['20581N2_two_1.0'],0.6868152,1.4368027,1.91627,2.653684,2.038232,2.6036537
931,['15120N2_one_0.5'],5.592228,4.210022,2.6944327,2.35225,1.9682733,1.7798162
932,['13191N2_one_1.0'],2.3817327,1.663765,1.3899152,1.2786276,0.98448247,0.95462036
933,['13191N2'],3.5416088,3.2048578,1.1876403,0.8165072,0.8062908,0.42047095
934,['14090N2_one_1.0'],2.6098154,2.5813723,1.7751427,1.7557507,1.3577986,1.4093269
935,['17153N2_two_1.0'],1.6644086,1.9738135,2.99885,2.9302084,2.7682672,2.6206973
936,['10020N2'],3.5871396,4.2075315,1.2024113,1.1584039,0.8091562,0.74889255
937,['21100N2_one_1.0'],4.049942,3.8974676,2.0918884,1.8676448,1.5802733,1.3445904
938,['20130N2_two_0.5'],3.4652143,3.0515943,2.9776897,2.9459305,2.3439617,2.4474428
939,['18083N2'],4.3418183,4.9589,1.4705648,1.8403285,0.9973563,1.2137692
940,['15081N2_one_0.5'],6.929979,7.243837,2.9052057,2.9373786,1.9360772,2.0308564
941,['20590N2_two_0.5'],1.6581469,1.36143,2.9380867,2.749335,2.7097497,2.5364528
942,['20411N2_one_1.0'],2.0983887,2.1049504,1.2419401,1.2536114,0.86274946,0.92061126
943,['20392N2_two_1.0'],0.9428853,0.5560839,2.5261195,2.3253736,2.7940457,2.8540597
944,['21540N3_one_0.5'],27.796278,26.87418,13.088887,11.845739,10.190538,8.569134
945,['20167N2_two_0.5'],2.0409508,2.332314,2.7498,2.486219,2.2315295,2.0420318
946,['15161N2_two_0.5'],2.0657625,1.786237,2.1509106,2.0147378,1.640869,1.6294279
947,['19451N2_one_1.0'],4.1246576,3.7304397,2.0667784,1.8950212,1.5570244,1.4202305
948,['15180N2_two_1.0'],2.542839,3.016671,3.3368628,3.3760164,2.9251268,2.8251743
949,['19250N3_one_0.5'],1.8798428,2.5189986,1.3997331,1.2887695,0.88251716,0.93684363
950,['20321N2_one_0.5'],5.09164,4.758092,2.4188082,2.4957194,1.7752291,1.8955307
951,['20051N2_one_0.5'],3.6781237,3.8261824,1.7065884,1.765651,1.2724442,1.2613592
952,['12024N2'],5.854885,5.563245,1.9202226,1.8125851,1.3727219,1.2241051
953,['19481N2'],3.0244184,2.9783177,1.029385,0.74270964,0.6760253,0.37932444
954,['09000N3_two_1.0'],0.11774533,0.1357007,0.6332052,-0.104103565,0.8862269,0.8670279
955,['20450N2_one_1.0'],2.0003903,2.5587504,1.6245124,1.9995476,1.2363893,1.585859
956,['10010N2'],3.1962602,3.3541396,1.0245403,1.270283,0.6865914,0.87826407
957,['16270N2_one_1.0'],2.064762,2.3129365,1.3603371,1.5313935,1.0524526,1.1794128
958,['19363N2_one_0.5'],5.2061663,5.482355,2.226377,2.2275643,1.6088412,1.5705726
959,['21314N2_one_1.0'],4.7577224,4.8704867,2.5657167,3.0319905,1.9014626,2.2932317
960,['20543N2'],1.9222097,1.7396228,0.6767642,0.47017837,0.42717257,0.2479341
961,['18082N2_two_0.5'],3.0388076,3.016356,3.5031502,3.005543,2.5547323,2.3813236
962,['21620N2'],4.5789495,4.448166,1.5176841,1.3499633,1.0394826,0.8543378
963,['19412N2'],4.665066,4.226289,1.6814312,1.7179669,1.1799183,1.1308439
964,['20000N2_one_0.5'],3.9720833,3.5164323,2.0236218,1.537778,1.4364835,1.1157979
965,['08010N2'],1.0370402,1.9980971,0.5381708,1.046375,0.27697477,0.6756642
966,['19451N2_two_0.5'],5.212775,3.4254286,4.608225,3.6056328,3.7015269,3.0455594
967,['19003N3_two_0.5'],4.036047,4.266329,7.3090234,5.7949605,5.844504,4.6936445
968,['20491N2'],2.9021146,3.9034698,1.0119364,1.2236307,0.6816856,0.6913729
969,['17220N2'],4.684862,4.9722996,1.6066637,1.8176799,1.1143138,1.1718857
970,['16481N2_one_0.5'],2.8200006,2.4653888,1.434557,1.4323739,1.1121517,1.0934647
971,['19351N2_one_1.0'],1.7549313,1.2989997,1.298144,1.1777039,0.9617068,0.93195117
972,['20653N2_one_0.5'],1.4215168,1.7041167,0.7566187,0.52858806,0.5526026,0.2647848
973,['19041N2_two_1.0'],1.7588161,1.8829645,3.285803,3.0110939,2.948277,2.9831321
974,['12062N2'],3.2634916,2.8441212,1.0091307,0.9472176,0.6797985,0.58788085
975,['16140N2_two_0.5'],1.7465073,1.6163467,3.3506317,3.263917,3.128401,2.9806542
976,['19320C2'],1.735761,1.499872,0.6110275,0.42123866,0.40400878,0.11614323
977,['19541N2_one_0.5'],3.6094787,3.4771318,1.8000363,1.4235466,1.2831836,0.99516284
978,['11040N2_one_0.5'],6.2036395,5.9203224,2.699067,2.4376202,1.9146779,1.7181445
979,['16001N2'],6.142314,6.8015413,2.203085,1.9586926,1.5904251,1.3404722
980,['07011N3_two_1.0'],0.283574,-0.9222474,1.6352553,2.669893,2.1934502,3.713554
981,['12024N2_one_1.0'],4.182656,4.2800016,1.983241,2.3836746,1.5321848,1.7556951
982,['20167N2_one_0.5'],2.8055015,2.6309452,1.2901254,1.2128807,0.9598072,0.82465076
983,['14010N2'],3.973651,3.5039158,1.4224387,1.3703461,0.9299147,0.9299433
984,['19464N2'],4.6397023,4.070491,1.5813607,1.4277409,1.0935462,0.9279034
985,['20141N2'],2.970493,2.9428651,1.0450636,0.945657,0.6693611,0.5845182
986,['17181N2'],4.7665167,5.112198,1.5046184,1.5346993,1.0483825,0.8987577
987,['21090N3'],0.1676609,0.34938407,0.08344067,0.11811519,0.04099402,-0.08513427
988,['19253N3_one_0.5'],1.4202833,1.6176049,0.9112433,0.84046304,0.5839814,0.52182317
989,['19572N2_one_0.5'],2.6644533,3.3122442,1.4577001,1.4870505,1.047844,1.0585195
990,['20401N2_one_0.5'],5.4361267,5.0142817,2.9086733,2.2219405,1.9226934,1.6001002
991,['19521N2_one_1.0'],3.7479818,3.365085,1.7278296,1.6645647,1.1990389,1.2075629
992,['16350N2'],5.0620956,5.3131638,1.7786467,1.6431743,1.2504426,1.1089325
993,['19511N2_one_0.5'],3.8640227,4.5502963,1.7928007,2.0110996,1.2927147,1.4655714
994,['20161N2'],2.9459233,3.410927,0.96882206,0.9914057,0.6803052,0.56498146
995,['21014N2_one_0.5'],5.692484,5.998414,2.3555925,2.4482038,1.6902149,1.6913779
996,['16111N3'],14.543487,14.329308,5.077386,4.653674,3.711125,3.0890794
997,['21360N2_one_0.5'],1.8662183,1.860345,0.94205016,0.61746097,0.5985722,0.3140936
998,['21530N2'],2.2941086,2.3471768,1.2012467,1.2335675,0.757258,0.9122968
999,['07012N3'],15.099623,16.735603,5.454108,6.157721,4.0301976,4.279125
1000,['20590N2_one_0.5'],3.0253284,2.7522917,1.5647683,1.4123949,1.1418573,1.0200677
1001,['22040N2_one_1.0'],3.2871275,3.1253493,1.9949272,1.9429162,1.345787,1.4509764
1002,['19402N3_two_1.0'],0.4719478,0.12612319,1.1465734,1.3144346,1.7811048,2.6414304
1003,['21510N3'],2.6783164,3.073184,1.0623233,1.0293581,0.6435382,0.6061127
1004,['18082N2_one_1.0'],3.5867376,2.9960566,1.7125615,1.8148009,1.1862205,1.3625256
1005,['16481N2'],3.9691548,3.0957496,1.3591835,1.0156306,0.9190839,0.6788583
1006,['18050N2_one_0.5'],4.503836,4.2909126,2.0107281,1.7559075,1.425523,1.2179344
1007,['15030N2_two_0.5'],0.7338367,1.4996823,2.250335,3.1419544,2.5258427,2.961623
1008,['21411N2_one_1.0'],4.6351323,4.5001497,2.1585557,2.1315892,1.5945204,1.5638989
1009,['15161N2_one_0.5'],2.667542,2.7406142,1.1547064,1.3246398,0.8107042,0.9730582
1010,['19520N2_one_0.5'],4.5342455,4.265256,1.8349769,1.7663258,1.2658782,1.2273996
1011,['15253N2_one_1.0'],2.7654765,2.773393,1.5035802,1.7597411,1.2392023,1.4131532
1012,['17180N2_one_0.5'],3.642511,3.2986417,1.7383163,1.4862092,1.198755,1.0311136
1013,['21313N3_one_0.5'],5.6140447,4.4751306,2.8373513,2.4130073,2.037553,1.729728
1014,['16080N2_two_0.5'],1.2739311,2.2074137,3.0691543,3.4171839,2.9979637,3.0522377
1015,['19310N2_two_0.5'],1.0166601,2.5467987,2.6583097,3.6117315,2.7752655,3.1571162
1016,['16331N2_one_1.0'],3.5314426,2.510081,1.9876161,1.5595362,1.6796275,1.2191297
1017,['15080N2_one_0.5'],5.7193503,5.412925,2.6046727,2.3613791,1.7003832,1.6144791
1018,['20130N2_one_0.5'],3.3311315,3.4079018,1.4704651,1.398058,1.0773231,1.0207192
1019,['21070N2'],3.0995774,5.846918,0.931944,2.1497662,0.6080455,1.379414
1020,['19463N2_two_1.0'],0.7149249,1.158905,1.982782,2.4588983,2.219295,2.461734
1021,['19522N2'],4.13239,4.830464,1.3490615,1.502921,0.9201849,0.9594432
1022,['13051N2_one_0.5'],2.0924294,1.6332078,1.476313,1.1365391,0.9893242,0.87929726
1023,['19180N2_one_0.5'],4.622181,4.375558,2.2110944,2.132474,1.546609,1.5576012
1024,['15091N2_one_1.0'],5.575098,5.576152,2.5121417,2.5582714,1.6667103,1.7762336
1025,['19230N2_one_1.0'],3.0565994,2.576735,1.7870238,1.5507691,1.3317807,1.1658717
1026,['19455N2'],9.854241,9.235676,3.64676,3.2386885,2.6701803,2.2247667
1027,['21111N3_one_0.5'],3.4587593,2.9403005,1.587233,1.5136267,1.0505285,1.0381562
1028,['15150N2_one_0.5'],6.095316,6.115491,2.6677234,2.5977435,1.7532587,1.7845491
1029,['14040N2_two_1.0'],4.487003,3.6965928,3.9701936,3.9573576,3.1580524,3.1983452
1030,['20471N2_one_1.0'],3.426437,4.669765,2.2385514,2.7853372,1.633993,2.0866232
1031,['20501N3'],2.6034417,1.3993417,1.2942134,0.54261065,0.8224706,0.3999822
1032,['15253N2_one_0.5'],3.4362288,3.5674782,1.8728532,1.8743105,1.3264854,1.4298888
1033,['21082N2_one_0.5'],4.104531,4.2059803,1.8029506,1.8907125,1.2946377,1.39033
1034,['21280N3_one_0.5'],7.230826,7.0320215,2.9107544,2.7980707,2.1446013,1.9535792
1035,['15110N2_two_0.5'],4.9483604,4.3678074,3.4178584,3.2261896,2.4377818,2.579337
1036,['19470N2_two_0.5'],1.5658545,2.3286695,3.024153,3.148162,2.8292725,2.7657766
1037,['19482N2'],3.091627,2.836711,1.0611595,0.8521565,0.69651663,0.4799137
1038,['19531N2_two_0.5'],10.897335,10.158188,7.558662,7.3233194,5.486059,5.609624
1039,['19150N2'],0.6663973,0.27975702,0.58463085,0.23323536,0.34838554,0.32066917
1040,['21352N2'],10.287332,5.876801,4.090754,2.3378477,2.9149048,1.474723
1041,['15252N2_two_1.0'],0.44735485,0.18681955,1.6652141,1.4237123,2.0871422,2.0326006
1042,['20500N3'],7.026434,6.5985117,2.4236915,2.340726,1.6089256,1.5390955
1043,['16090N2'],5.455233,5.3875446,1.7971245,1.7420675,1.2503465,1.1873403
1044,['20470N2_one_1.0'],2.1043072,2.2170331,1.5445864,1.5508424,1.1100688,1.2424779
1045,['21013N2_one_0.5'],5.8061867,6.682867,2.3653333,2.805269,1.726552,2.1109362
1046,['20340N2'],3.9005785,3.4618258,1.1912565,1.2093693,0.8052697,0.8262118
1047,['18081N2_two_0.5'],2.566857,2.487741,3.1113005,2.5470893,2.2898803,2.0989826
1048,['16110N3_one_1.0'],12.181858,11.395113,4.970146,4.7844267,3.5362077,3.3319888
1049,['21280N3_one_1.0'],6.2858872,6.1145735,2.7929006,2.618935,2.109615,1.8633664
1050,['20171N2_one_0.5'],0.39526933,0.75054145,0.38166183,0.8551061,0.22537187,0.5639167
1051,['14070N2'],5.3720636,4.4745965,1.8352305,1.6881667,1.2663677,1.162528
1052,['20201N2_one_1.0'],2.1192331,2.0384297,1.4471495,1.4528813,1.1074693,1.1231327
1053,['16331N2_one_0.5'],4.498386,3.7926402,2.3034174,1.7433683,1.649814,1.2686301
1054,['19210N2_one_1.0'],4.115236,3.5889747,2.270595,1.8159353,1.5700258,1.3586833
1055,['17050N2'],5.0171976,4.956293,1.7427706,1.6990976,1.2076589,1.0848265
1056,['16273N2_two_0.5'],2.7389548,2.747495,3.2935367,3.0235043,2.69094,2.5600407
1057,['16057N2_one_0.5'],4.279044,4.0730495,1.5538967,1.6021789,1.0718472,1.1094325
1058,['21181N2_one_0.5'],4.675054,4.317834,2.1387818,1.983719,1.522719,1.490769
1059,['21460N2_one_0.5'],2.9768443,2.7787356,1.2752212,1.3903743,0.8637892,0.9870237
1060,['13160N2_two_0.5'],4.2795897,4.142433,5.704449,4.5979795,4.173339,3.5951533
1061,['13120N2_one_1.0'],0.9068783,1.05316,1.2312372,1.2190835,1.1198076,1.0498896
1062,['20531N2'],4.7648964,4.6882496,2.2538252,1.9171423,1.4990069,1.2584822
1063,['2016bN2_two_0.5'],3.1922202,2.7172105,4.30274,3.6026497,3.792444,3.2007785
1064,['19431N2'],2.7614148,2.4488225,1.1842214,1.2822046,0.7584278,0.7862264
1065,['07000N2'],5.51715,5.5072722,1.9013546,1.9054916,1.350338,1.3502268
1066,['17040N2_one_1.0'],1.4798683,1.8715364,1.2364961,1.3312275,0.97581863,1.0129883
1067,['15150N2_two_0.5'],5.6330543,5.619601,4.5539203,4.3274865,3.087813,3.2521515
1068,['17155N2_two_0.5'],2.7484422,2.507658,2.2696514,2.0979857,1.7545654,1.6790007
1069,['19470N2_two_1.0'],0.4321159,0.34733605,1.5600775,2.0411878,1.9368286,2.5507584
1070,['20180N2_one_1.0'],3.5056796,3.738101,1.6733996,1.6090231,1.165146,1.1712462
1071,['20210N2_one_1.0'],2.5143604,2.0743575,1.6493299,1.6873783,1.2175884,1.4027767
1072,['15111N2_two_1.0'],3.1249077,3.4523048,2.8987653,2.7346,2.318965,2.146913
1073,['13110N2_one_0.5'],4.321593,4.3393426,2.0585642,1.9910673,1.3161701,1.3792663
1074,['18041N3_one_1.0'],0.33878848,0.6612694,0.38868922,0.3836255,0.21018371,0.2720809
1075,['13077N2'],2.266911,1.7186471,0.8513358,0.82995796,0.55281526,0.62991524
1076,['15120N2_two_1.0'],2.2634792,0.20825863,3.988723,1.6216313,3.7821786,2.3287134
1077,['16031N2_two_1.0'],1.9184251,2.1762137,3.306413,3.5104382,3.1167006,3.163937
1078,['19040N2_one_0.5'],2.7194164,2.6379619,1.1222044,1.2206503,0.8244238,0.8857975
1079,['19051N2_one_1.0'],4.8277946,4.996523,1.9909918,2.208005,1.4914749,1.5824772
1080,['14031N2_two_0.5'],5.1906924,5.5163245,3.5465894,3.8649209,2.5100474,2.8537436
1081,['17190N2_two_0.5'],0.6964315,0.97149813,2.1454449,2.4192023,2.530559,2.5190165
1082,['18083N2_one_1.0'],3.209567,3.18504,1.5760672,1.8655471,1.0860099,1.3709533
1083,['20211N2_one_1.0'],2.5738964,1.736397,1.912807,1.9631829,1.4179322,1.6263493
1084,['16174N2_one_1.0'],4.118959,4.3391085,2.0869784,2.1485338,1.5918543,1.5457879
1085,['16340N2'],5.6021657,5.4434056,2.367949,2.0465162,1.5561831,1.3802136
1086,['19340N2_two_0.5'],0.8109249,1.9471301,2.411073,2.190261,2.4091566,1.8567258
1087,['19480N2_one_1.0'],3.5010126,3.598689,1.7590299,1.6012858,1.2457871,1.101705
1088,['17100N2_one_0.5'],3.939985,3.8140655,1.5686269,1.4832814,1.1636162,1.0422484
1089,['19212N2'],5.7756624,5.6558433,1.9749159,2.0874183,1.3927445,1.4122773
1090,['19271N2_one_0.5'],2.5102057,2.9179127,1.7700071,1.4571625,1.1142745,1.0193893
1091,['20211N2_two_1.0'],0.23458892,-0.098573685,1.2532302,1.7341675,1.8120685,2.2846804
1092,['17220N2_one_1.0'],3.390737,3.3341262,1.7174137,1.5483965,1.2225397,1.0206083
1093,['15184N2_one_1.0'],3.9075854,3.9230633,1.7252301,1.6418978,1.2628436,1.1479683
1094,['21571N3'],3.8796926,3.6709313,1.2824275,1.2676417,0.8841061,0.8406898
1095,['16100N2_two_0.5'],0.7636269,0.9524094,2.3199074,2.626665,2.559503,2.7138305
1096,['19021N3'],0.12317607,-0.21550322,0.11214974,0.034658432,0.040934183,-0.092172146
1097,['15040N2'],3.0334988,2.830754,1.1228818,0.948509,0.7360992,0.5828769
1098,['18140N2_one_1.0'],3.9312108,2.9684954,2.2696986,2.1759086,1.597043,1.7843441
1099,['17120N2'],0.79914457,1.1333256,0.6198711,0.43391013,0.39060774,0.14141178
1100,['20641N2_one_1.0'],2.4294076,2.9349267,1.5728874,1.7203913,1.2380396,1.2861774
1101,['19102N2'],4.2280226,3.8797245,1.4676913,1.1611856,1.019519,0.7959449
1102,['19290N2_one_1.0'],1.6291369,1.5308791,1.4879751,1.4432997,1.091517,1.1712942
1103,['21650N2'],1.0126911,0.7805126,0.429591,0.25696278,0.26578596,0.16751099
1104,['16481N2_two_0.5'],0.67193556,0.261935,2.1720285,2.1915665,2.4741905,2.383959
1105,['21082N2_two_0.5'],4.04343,3.2496545,3.4805212,2.9679189,2.7030013,2.4832592
1106,['19040N2_two_0.5'],1.4431126,1.4762568,2.4041903,1.981557,1.9852363,1.8017027
1107,['20203N2_two_1.0'],0.44618154,1.5227326,1.7350932,0.88458765,2.115537,1.8711243
1108,['19181N2_two_0.5'],1.8494478,2.0341103,3.4408398,2.7642486,3.162404,2.5158024
1109,['13080N2'],3.4581866,3.185002,1.0831963,0.9085599,0.7338992,0.57287407
1110,['19271N2'],3.5761654,4.3390865,1.8373122,1.4815847,1.145093,0.96726835
1111,['07000N2_one_0.5'],4.5600944,4.295384,2.0791264,1.7764087,1.4794188,1.2768434
1112,['20510N2'],5.726241,4.626048,2.0053406,1.7265166,1.3927066,1.1876862
1113,['20142N2_one_1.0'],1.4210814,1.9996338,1.2670976,1.4105042,0.97825766,1.084292
1114,['16140N2_one_0.5'],3.725976,3.2820542,1.7676626,1.4077218,1.2257863,0.9725784
1115,['16412C2_one_0.5'],1.7742057,1.6180041,0.84323305,0.6328597,0.53326386,0.4031198
1116,['19453N2_one_1.0'],4.785257,3.963811,2.3580644,1.9516838,1.7563868,1.3904558
1117,['20472N2_two_0.5'],4.294908,4.072321,4.8141775,4.5656395,4.0918627,4.0197906
1118,['19460N2'],3.8041105,3.9337401,1.2155675,1.1715084,0.8242638,0.7683096
